Destination,Service,Src IP,Dst IP,Frame Size
130.211.14.80,benign,192.168.2.3,130.211.14.80,74
130.211.14.80,benign,130.211.14.80,192.168.2.3,74
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
50.18.217.98,benign,192.168.2.3,50.18.217.98,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,235
50.18.217.98,benign,192.168.2.3,50.18.217.98,66
50.18.217.98,benign,192.168.2.3,50.18.217.98,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,74
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,504
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,74
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,254
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,491
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,159
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,130.211.14.80,192.168.2.3,350
130.211.14.80,benign,192.168.2.3,130.211.14.80,164
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,645
130.211.14.80,benign,130.211.14.80,192.168.2.3,100
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
157.240.3.20,benign,192.168.2.3,157.240.3.20,97
157.240.3.20,benign,192.168.2.3,157.240.3.20,66
157.240.3.20,benign,157.240.3.20,192.168.2.3,66
157.240.3.20,benign,157.240.3.20,192.168.2.3,66
157.240.3.20,benign,157.240.3.20,192.168.2.3,97
157.240.3.20,benign,157.240.3.20,192.168.2.3,66
157.240.3.20,benign,192.168.2.3,157.240.3.20,54
157.240.3.20,benign,192.168.2.3,157.240.3.20,54
157.240.3.20,benign,192.168.2.3,157.240.3.20,54
130.211.14.80,benign,192.168.2.3,130.211.14.80,159
130.211.14.80,benign,192.168.2.3,130.211.14.80,74
130.211.14.80,benign,130.211.14.80,192.168.2.3,117
130.211.14.80,benign,192.168.2.3,130.211.14.80,267
130.211.14.80,benign,130.211.14.80,192.168.2.3,74
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,235
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,504
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,159
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,316
130.211.14.80,benign,130.211.14.80,192.168.2.3,117
130.211.14.80,benign,192.168.2.3,130.211.14.80,271
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,316
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
113.113.73.31,benign,192.168.2.3,113.113.73.31,54
74.125.142.192,benign,74.125.142.192,192.168.2.3,135
74.125.142.192,benign,192.168.2.3,74.125.142.192,66
74.125.142.192,benign,192.168.2.3,74.125.142.192,103
74.125.142.192,benign,192.168.2.3,74.125.142.192,66
74.125.142.192,benign,74.125.142.192,192.168.2.3,66
74.125.142.192,benign,192.168.2.3,74.125.142.192,66
74.125.142.192,benign,74.125.142.192,192.168.2.3,66
plgundr.com,ads,192.168.2.3,8.8.8.8,78
monitor.applift.com,ads,192.168.2.3,8.8.8.8,78
monitor.applift.com,tracking,192.168.2.3,8.8.8.8,78
plgundr.com,ads,8.8.8.8,192.168.2.3,192
monitor.applift.com,ads,8.8.8.8,192.168.2.3,192
monitor.applift.com,tracking,8.8.8.8,192.168.2.3,192
172.217.3.202,benign,192.168.2.3,172.217.3.202,74
172.217.3.202,benign,172.217.3.202,192.168.2.3,74
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,192.168.2.3,172.217.3.202,250
172.217.3.202,benign,172.217.3.202,192.168.2.3,66
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,172.217.3.202,192.168.2.3,831
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,192.168.2.3,172.217.3.202,159
172.217.3.202,benign,172.217.3.202,192.168.2.3,350
172.217.3.202,benign,192.168.2.3,172.217.3.202,1247
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1294
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,172.217.3.202,192.168.2.3,939
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,192.168.2.3,172.217.3.202,74
172.217.14.234,benign,192.168.2.3,172.217.14.234,74
plgundr.com,ads,192.168.2.3,8.8.8.8,79
monitor.applift.com,ads,192.168.2.3,8.8.8.8,79
monitor.applift.com,tracking,192.168.2.3,8.8.8.8,79
172.217.3.202,benign,172.217.3.202,192.168.2.3,74
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,192.168.2.3,172.217.3.202,250
172.217.14.234,benign,172.217.14.234,192.168.2.3,74
172.217.14.234,benign,192.168.2.3,172.217.14.234,66
172.217.14.234,benign,192.168.2.3,172.217.14.234,178
plgundr.com,ads,8.8.8.8,192.168.2.3,193
monitor.applift.com,ads,8.8.8.8,192.168.2.3,193
monitor.applift.com,tracking,8.8.8.8,192.168.2.3,193
172.217.3.202,benign,172.217.3.202,192.168.2.3,66
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.14.234,benign,172.217.14.234,192.168.2.3,66
172.217.3.202,benign,172.217.3.202,192.168.2.3,832
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,192.168.2.3,172.217.3.202,159
172.217.3.202,benign,192.168.2.3,172.217.3.202,1434
172.217.3.202,benign,192.168.2.3,172.217.3.202,1434
172.217.3.202,benign,192.168.2.3,172.217.3.202,1434
172.217.3.202,benign,192.168.2.3,172.217.3.202,1434
172.217.3.202,benign,192.168.2.3,172.217.3.202,1434
172.217.3.202,benign,192.168.2.3,172.217.3.202,1434
172.217.3.202,benign,192.168.2.3,172.217.3.202,1434
172.217.3.202,benign,192.168.2.3,172.217.3.202,1434
172.217.3.202,benign,192.168.2.3,172.217.3.202,1434
172.217.3.202,benign,172.217.3.202,192.168.2.3,350
172.217.3.202,benign,192.168.2.3,172.217.3.202,1434
172.217.3.202,benign,192.168.2.3,172.217.3.202,1434
172.217.3.202,benign,172.217.3.202,192.168.2.3,66
172.217.3.202,benign,172.217.3.202,192.168.2.3,66
172.217.3.202,benign,192.168.2.3,172.217.3.202,512
172.217.3.202,benign,172.217.3.202,192.168.2.3,66
172.217.3.202,benign,172.217.3.202,192.168.2.3,66
172.217.3.202,benign,172.217.3.202,192.168.2.3,66
172.217.3.202,benign,172.217.3.202,192.168.2.3,66
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1484
172.217.3.202,benign,172.217.3.202,192.168.2.3,1318
172.217.3.202,benign,172.217.3.202,192.168.2.3,541
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
172.217.3.202,benign,192.168.2.3,172.217.3.202,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,1252
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,860
130.211.14.80,benign,130.211.14.80,192.168.2.3,100
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,614
130.211.14.80,benign,192.168.2.3,130.211.14.80,1339
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,1339
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,243
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,243
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,668
130.211.14.80,benign,130.211.14.80,192.168.2.3,100
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,103
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,74
130.211.14.80,benign,192.168.2.3,130.211.14.80,238
130.211.14.80,benign,130.211.14.80,192.168.2.3,74
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,235
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,504
130.211.14.80,benign,130.211.14.80,192.168.2.3,99
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,97
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,159
130.211.14.80,benign,130.211.14.80,192.168.2.3,54
130.211.14.80,benign,130.211.14.80,192.168.2.3,54
130.211.14.80,benign,130.211.14.80,192.168.2.3,1259
130.211.14.80,benign,130.211.14.80,192.168.2.3,100
130.211.14.80,benign,130.211.14.80,192.168.2.3,117
130.211.14.80,benign,192.168.2.3,130.211.14.80,271
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,74
130.211.14.80,benign,130.211.14.80,192.168.2.3,74
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,254
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,316
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,491
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,1339
130.211.14.80,benign,192.168.2.3,130.211.14.80,159
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,278
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,350
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,644
130.211.14.80,benign,130.211.14.80,192.168.2.3,100
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,326
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,598
130.211.14.80,benign,130.211.14.80,192.168.2.3,100
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,287
130.211.14.80,benign,192.168.2.3,130.211.14.80,97
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,238
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,1202
130.211.14.80,benign,130.211.14.80,192.168.2.3,100
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,462
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
plgundr.com,ads,192.168.2.3,8.8.8.8,74
monitor.applift.com,ads,192.168.2.3,8.8.8.8,74
monitor.applift.com,tracking,192.168.2.3,8.8.8.8,74
plgundr.com,ads,8.8.8.8,192.168.2.3,90
monitor.applift.com,ads,8.8.8.8,192.168.2.3,90
monitor.applift.com,tracking,8.8.8.8,192.168.2.3,90
172.217.3.196,benign,192.168.2.3,172.217.3.196,74
172.217.3.196,benign,172.217.3.196,192.168.2.3,74
172.217.3.196,benign,192.168.2.3,172.217.3.196,66
172.217.3.196,benign,192.168.2.3,172.217.3.196,246
172.217.3.196,benign,172.217.3.196,192.168.2.3,66
172.217.3.196,benign,172.217.3.196,192.168.2.3,1484
172.217.3.196,benign,192.168.2.3,172.217.3.196,66
172.217.3.196,benign,172.217.3.196,192.168.2.3,976
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1449
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
172.217.3.196,benign,192.168.2.3,172.217.3.196,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,197
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,138
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,691
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1477
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1073
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
172.217.3.196,benign,192.168.2.3,172.217.3.196,159
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
172.217.3.196,benign,172.217.3.196,192.168.2.3,350
172.217.3.196,benign,192.168.2.3,172.217.3.196,584
112.80.255.135,benign,192.168.2.3,112.80.255.135,74
172.217.3.196,benign,172.217.3.196,192.168.2.3,523
172.217.3.196,benign,172.217.3.196,192.168.2.3,227
172.217.3.196,benign,192.168.2.3,172.217.3.196,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,1073
112.80.255.135,benign,112.80.255.135,192.168.2.3,74
130.211.14.80,benign,192.168.2.3,130.211.14.80,74
130.211.14.80,benign,192.168.2.3,130.211.14.80,78
112.80.255.135,benign,192.168.2.3,112.80.255.135,54
130.211.14.80,benign,130.211.14.80,192.168.2.3,74
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,235
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,504
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,159
130.211.14.80,benign,130.211.14.80,192.168.2.3,117
130.211.14.80,benign,192.168.2.3,130.211.14.80,271
130.211.14.80,benign,130.211.14.80,192.168.2.3,316
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,323
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,243
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
112.80.255.135,benign,192.168.2.3,112.80.255.135,74
112.80.255.135,benign,112.80.255.135,192.168.2.3,74
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,670
112.80.255.135,benign,192.168.2.3,112.80.255.135,54
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,670
130.211.14.80,benign,130.211.14.80,192.168.2.3,78
130.211.14.80,benign,130.211.14.80,192.168.2.3,628
130.211.14.80,benign,130.211.14.80,192.168.2.3,100
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,510
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,510
130.211.14.80,benign,130.211.14.80,192.168.2.3,590
130.211.14.80,benign,130.211.14.80,192.168.2.3,100
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,78
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,566
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,1031
130.211.14.80,benign,130.211.14.80,192.168.2.3,100
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,550
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,743
130.211.14.80,benign,130.211.14.80,192.168.2.3,100
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,502
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,559
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,100
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,966
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,1484
130.211.14.80,benign,130.211.14.80,192.168.2.3,1334
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,100
plgundr.com,ads,192.168.2.3,8.8.8.8,86
monitor.applift.com,ads,192.168.2.3,8.8.8.8,86
monitor.applift.com,tracking,192.168.2.3,8.8.8.8,86
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,502
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
plgundr.com,ads,8.8.8.8,192.168.2.3,206
monitor.applift.com,ads,8.8.8.8,192.168.2.3,206
monitor.applift.com,tracking,8.8.8.8,192.168.2.3,206
130.211.14.80,benign,130.211.14.80,192.168.2.3,500
130.211.14.80,benign,130.211.14.80,192.168.2.3,100
130.211.14.80,benign,192.168.2.3,130.211.14.80,66
130.211.14.80,benign,192.168.2.3,130.211.14.80,1434
130.211.14.80,benign,192.168.2.3,130.211.14.80,526
130.211.14.80,benign,130.211.14.80,192.168.2.3,66
172.217.14.238,benign,192.168.2.3,172.217.14.238,1392
172.217.14.238,benign,192.168.2.3,172.217.14.238,74
172.217.14.238,benign,172.217.14.238,192.168.2.3,74
172.217.14.238,benign,192.168.2.3,172.217.14.238,66
172.217.14.238,benign,192.168.2.3,172.217.14.238,583
172.217.14.238,benign,172.217.14.238,192.168.2.3,1392
172.217.14.238,benign,172.217.14.238,192.168.2.3,1392
172.217.14.238,benign,192.168.2.3,172.217.14.238,70
172.217.14.238,benign,172.217.14.238,192.168.2.3,66
172.217.14.238,benign,192.168.2.3,172.217.14.238,1392
172.217.14.238,benign,172.217.14.238,192.168.2.3,1484
172.217.14.238,benign,192.168.2.3,172.217.14.238,66
172.217.14.238,benign,172.217.14.238,192.168.2.3,1484
172.217.14.238,benign,172.217.14.238,192.168.2.3,885
172.217.14.238,benign,192.168.2.3,172.217.14.238,66
172.217.14.238,benign,192.168.2.3,172.217.14.238,66
172.217.14.238,benign,192.168.2.3,172.217.14.238,159
172.217.14.238,benign,172.217.14.238,192.168.2.3,1392
172.217.14.238,benign,172.217.14.238,192.168.2.3,73
172.217.14.238,benign,192.168.2.3,172.217.14.238,81
172.217.14.238,benign,192.168.2.3,172.217.14.238,70
172.217.14.238,benign,192.168.2.3,172.217.14.238,1392
172.217.14.238,benign,192.168.2.3,172.217.14.238,1392
172.217.14.238,benign,192.168.2.3,172.217.14.238,477
172.217.14.238,benign,192.168.2.3,172.217.14.238,88
113.113.73.48,benign,192.168.2.3,113.113.73.48,54
172.217.14.238,benign,172.217.14.238,192.168.2.3,350
172.217.14.238,benign,172.217.14.238,192.168.2.3,135
172.217.14.238,benign,192.168.2.3,172.217.14.238,81
172.217.14.238,benign,172.217.14.238,192.168.2.3,62
s1.impcz.adocean.pl,tracking,0.0.0.0,255.255.255.255,342
investoradbg.hit.gemius.pl,tracking,0.0.0.0,255.255.255.255,342
172.217.14.238,benign,172.217.14.238,192.168.2.3,62
