App,IP,Service,Connections,Traffic Size,,,App,IP,,,,,,,# of apps connected,# of unique IPS,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.0.152.198,benign,178,108645,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.0.152.198,2,,,,,,,,,
../pcaps/Android9.0/com.playgendary.tom.apk.pcap,52.0.176.64,benign,25,9911,,,../pcaps/Android9.0/com.playgendary.tom.apk.pcap,52.0.176.64,1,,,,,,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.0.209.190,benign,263,176105,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.0.209.190,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.1.186.159,ads,7,512,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,52.1.186.159,3,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.1.186.159,ads,7,512,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.1.186.159,3,,,,,,,,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,52.1.186.159,ads,27,8847,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.1.186.159,3,,,,,,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.17.12.211,benign,22,6954,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.17.12.211,1,,,,,,,,,
../pcaps/Android9.0/com.kiloo.subwaysurf.apk.pcap,52.174.46.206,benign,1,54,,,../pcaps/Android9.0/com.kiloo.subwaysurf.apk.pcap,52.174.46.206,1,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.18.156.83,benign,26,7198,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.18.156.83,1,,,,,,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,52.18.62.215,benign,27,8399,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,52.18.62.215,1,,,,,,,,,
../pcaps/Android9.0/com.roblox.client.apk.pcap,52.19.123.102,benign,26,7119,,,../pcaps/Android9.0/com.roblox.client.apk.pcap,52.19.123.102,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.2.81.136,benign,45,16690,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.2.81.136,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.20.185.65,benign,28,9746,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.20.185.65,2,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.20.185.65,benign,70,21391,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.20.185.65,2,,,,,,,,,
../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,52.20.201.67,benign,29,10004,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,52.20.201.67,2,,,,,,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,52.20.201.67,benign,44,33114,,,../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,52.20.201.67,2,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.20.69.101,benign,37,22752,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.20.69.101,1,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,52.200.213.37,benign,28,10919,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,52.200.213.37,1,,,,,,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,52.202.131.98,benign,26,9977,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,52.202.131.98,1,,,,,,,,,
../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,52.202.35.226,benign,28,10517,,,../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,52.202.35.226,3,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.202.35.226,benign,30,12411,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.202.35.226,3,,,,,,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.202.35.226,benign,254,126850,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.202.35.226,3,,,,,,,,,
../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,52.202.82.209,benign,22,7892,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,52.202.82.209,1,,,,,,,,,
../pcaps/Android9.0/com.word.game.fun.puzzle.prison.escape.captain.apk.pcap,52.203.114.139,benign,86,21898,,,../pcaps/Android9.0/com.word.game.fun.puzzle.prison.escape.captain.apk.pcap,52.203.114.139,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.204.151.215,benign,35,17551,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,52.204.151.215,4,,,,,,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,52.204.151.215,benign,39,19824,,,../pcaps/Android9.0/com.parking.game.apk.pcap,52.204.151.215,4,,,,,,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,52.204.151.215,benign,60,23050,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,52.204.151.215,4,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,52.204.151.215,benign,67,34015,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.204.151.215,4,,,,,,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,52.204.39.159,benign,171,85674,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,52.204.39.159,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.205.208.135,benign,12,2058,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.205.208.135,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.206.244.24,benign,8,554,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.206.244.24,1,,,,,,,,,
../pcaps/Android9.0/com.playrix.township.apk.pcap,52.206.73.180,benign,90,21830,,,../pcaps/Android9.0/com.playrix.township.apk.pcap,52.206.73.180,1,,,,,,,,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,52.207.193.235,benign,39,21638,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,52.207.193.235,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.207.39.246,benign,49,17012,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.207.39.246,3,,,,,,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.207.39.246,benign,81,24419,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.207.39.246,3,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.207.39.246,benign,125,45945,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.207.39.246,3,,,,,,,,,
../pcaps/Android9.0/com.word.game.fun.puzzle.prison.escape.captain.apk.pcap,52.208.89.113,benign,27,7686,,,../pcaps/Android9.0/com.word.game.fun.puzzle.prison.escape.captain.apk.pcap,52.208.89.113,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.21.172.146,ads,42,15813,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.21.172.146,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.21.44.154,benign,47,11375,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.21.44.154,2,,,,,,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.21.44.154,benign,54,18640,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.21.44.154,2,,,,,,,,,
../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,52.210.180.106,benign,13,3060,,,../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,52.210.180.106,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.210.181.54,benign,25,8743,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.210.181.54,1,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.211.57.3,benign,52,21830,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.211.57.3,1,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,52.212.163.172,benign,24,7373,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,52.212.163.172,1,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,52.213.79.86,benign,26,7762,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,52.213.79.86,1,,,,,,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,52.214.218.69,benign,25,6734,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,52.214.218.69,2,,,,,,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,52.214.218.69,benign,46,18274,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,52.214.218.69,2,,,,,,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,52.214.64.28,benign,22,6585,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,52.214.64.28,2,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.214.64.28,benign,24,7686,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.214.64.28,2,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,52.214.80.72,benign,27,9606,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,52.214.80.72,1,,,,,,,,,
../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,52.216.138.14,benign,466,340066,,,../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,52.216.138.14,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.216.139.125,benign,59,21025,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.216.139.125,1,,,,,,,,,
../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,52.216.160.21,benign,41,7220,,,../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,52.216.160.21,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.216.164.245,benign,52,21686,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.216.164.245,1,,,,,,,,,
../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,52.216.169.165,benign,47,7642,,,../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,52.216.169.165,1,,,,,,,,,
../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,52.216.20.173,benign,2,108,,,../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,52.216.20.173,1,,,,,,,,,
../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,52.216.228.139,benign,6770,7920310,,,../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,52.216.228.139,1,,,,,,,,,
../pcaps/Android9.0/com.roblox.client.apk.pcap,52.216.233.19,benign,149,88344,,,../pcaps/Android9.0/com.roblox.client.apk.pcap,52.216.233.19,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.216.239.53,benign,53,20620,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.216.239.53,1,,,,,,,,,
../pcaps/Android9.0/com.roblox.client.apk.pcap,52.216.96.147,benign,1326,1014803,,,../pcaps/Android9.0/com.roblox.client.apk.pcap,52.216.96.147,1,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,52.217.1.78,benign,1784,1655789,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,52.217.1.78,1,,,,,,,,,
../pcaps/Android9.0/com.playgendary.tom.apk.pcap,52.219.72.4,benign,20,1948,,,../pcaps/Android9.0/com.playgendary.tom.apk.pcap,52.219.72.4,1,,,,,,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,52.219.74.119,benign,45,7307,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,52.219.74.119,1,,,,,,,,,
../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,52.219.74.64,benign,42,7173,,,../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,52.219.74.64,1,,,,,,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,52.22.135.102,benign,67,29224,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,52.22.135.102,3,,,,,,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,52.22.135.102,benign,224,101072,,,../pcaps/Android9.0/com.parking.game.apk.pcap,52.22.135.102,3,,,,,,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.22.135.102,benign,1074,491265,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.22.135.102,3,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.237.18.220,benign,49,23483,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.237.18.220,2,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.237.18.220,benign,243,167833,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.237.18.220,2,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.27.3.45,benign,21,7535,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.27.3.45,1,,,,,,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.29.100.185,benign,26,9240,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.29.100.185,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.3.202.50,benign,26,8359,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.3.202.50,2,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.3.202.50,benign,312,193799,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.3.202.50,2,,,,,,,,,
../pcaps/Android9.0/com.roblox.client.apk.pcap,52.30.118.244,benign,23,5818,,,../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,52.30.118.244,2,,,,,,,,,
../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,52.30.118.244,benign,23,5828,,,../pcaps/Android9.0/com.roblox.client.apk.pcap,52.30.118.244,2,,,,,,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,52.30.3.194,benign,21,6438,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,52.30.3.194,1,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.31.72.97,benign,20,5639,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.31.72.97,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.34.30.188,benign,27,13694,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.34.30.188,1,,,,,,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,52.4.120.35,ads,7,512,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,52.4.120.35,1,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.4.227.176,benign,5,392,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,52.4.227.176,3,,,,,,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,52.4.227.176,benign,44,27308,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.4.227.176,3,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.4.227.176,benign,49,34535,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.4.227.176,3,,,,,,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.4.66.19,benign,6,434,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.4.66.19,1,,,,,,,,,
../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,52.43.173.62,benign,336,252959,,,../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,52.43.173.62,1,,,,,,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,52.44.242.36,benign,32,12541,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,52.44.242.36,4,,,,,,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,52.44.242.36,benign,34,16278,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,52.44.242.36,4,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.44.242.36,benign,34,16335,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.44.242.36,4,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.44.242.36,benign,252,159674,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.44.242.36,4,,,,,,,,,
../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,52.44.48.55,benign,27,10566,,,../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,52.44.48.55,2,,,,,,,,,
../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,52.44.48.55,benign,29,10675,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,52.44.48.55,2,,,,,,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,52.44.82.129,benign,6,434,,,../pcaps/Android9.0/com.parking.game.apk.pcap,52.44.82.129,1,,,,,,,,,
../pcaps/Android9.0/com.word.game.fun.puzzle.prison.escape.captain.apk.pcap,52.45.238.77,benign,40,5998,,,../pcaps/Android9.0/com.word.game.fun.puzzle.prison.escape.captain.apk.pcap,52.45.238.77,1,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.48.133.124,benign,83,20442,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.48.133.124,1,,,,,,,,,
../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,52.49.153.180,benign,26,7790,,,../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,52.49.153.180,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.49.50.21,benign,24,7662,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.49.50.21,1,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.49.51.176,benign,200,65010,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.49.51.176,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.5.158.150,benign,22,8661,,,../pcaps/Android9.0/com.parking.game.apk.pcap,52.5.158.150,3,,,,,,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,52.5.158.150,benign,60,15390,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.5.158.150,3,,,,,,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.5.158.150,benign,138,48836,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.5.158.150,3,,,,,,,,,
../pcaps/Android9.0/com.peoplefun.wordcross.apk.pcap,52.50.247.190,benign,20,4160,,,../pcaps/Android9.0/com.peoplefun.wordcross.apk.pcap,52.50.247.190,1,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,52.50.58.183,benign,80,29034,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,52.50.58.183,1,,,,,,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,52.51.186.116,benign,29,9106,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,52.51.186.116,1,,,,,,,,,
../pcaps/Android9.0/com.matchington.mansion.apk.pcap,52.52.208.240,benign,29,8558,,,../pcaps/Android9.0/com.matchington.mansion.apk.pcap,52.52.208.240,1,,,,,,,,,
../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,52.52.224.18,benign,50,10462,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,52.52.224.18,1,,,,,,,,,
../pcaps/Android9.0/com.matchington.mansion.apk.pcap,52.52.240.97,benign,33,4529,,,../pcaps/Android9.0/com.matchington.mansion.apk.pcap,52.52.240.97,1,,,,,,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,52.54.126.175,benign,34,12805,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,52.54.126.175,3,,,,,,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,52.54.126.175,benign,35,18009,,,../pcaps/Android9.0/com.parking.game.apk.pcap,52.54.126.175,3,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.54.126.175,benign,57,23420,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.54.126.175,3,,,,,,,,,
../pcaps/Android9.0/com.playrix.township.apk.pcap,52.54.157.170,benign,40,12650,,,../pcaps/Android9.0/com.playrix.township.apk.pcap,52.54.157.170,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.54.196.209,benign,54,11594,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.54.196.209,1,,,,,,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,52.54.77.86,ads,51,19048,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,52.54.77.86,4,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.54.77.86,ads,68,25123,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,52.54.77.86,4,,,,,,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,52.54.77.86,ads,126,39656,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.54.77.86,4,,,,,,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.54.77.86,ads,149,47666,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.54.77.86,4,,,,,,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.55.162.139,tracking,26,10311,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,52.55.162.139,7,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.55.162.139,tracking,42,16720,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,52.55.162.139,7,,,,,,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,52.55.162.139,tracking,43,12413,,,../pcaps/Android9.0/com.parking.game.apk.pcap,52.55.162.139,7,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.55.162.139,tracking,56,14257,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.55.162.139,7,,,,,,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,52.55.162.139,tracking,57,22394,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.55.162.139,7,,,,,,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.55.162.139,tracking,73,28838,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,52.55.162.139,7,,,,,,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,52.55.162.139,tracking,148,46706,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.55.162.139,7,,,,,,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,52.55.59.103,benign,28,10882,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,52.55.59.103,1,,,,,,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.58.50.198,benign,24,7934,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.58.50.198,1,,,,,,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,52.6.137.47,benign,45,16784,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,52.6.137.47,5,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.6.137.47,benign,45,17259,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,52.6.137.47,5,,,,,,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,52.6.137.47,benign,58,14035,,,../pcaps/Android9.0/com.parking.game.apk.pcap,52.6.137.47,5,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.6.137.47,benign,100,25750,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.6.137.47,5,,,,,,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,52.6.137.47,benign,144,53572,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.6.137.47,5,,,,,,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,52.6.86.222,benign,34,16208,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,52.6.86.222,4,,,,,,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,52.6.86.222,benign,36,17019,,,../pcaps/Android9.0/com.parking.game.apk.pcap,52.6.86.222,4,,,,,,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,52.6.86.222,benign,73,36336,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.6.86.222,4,,,,,,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.6.86.222,benign,73,41785,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,52.6.86.222,4,,,,,,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,52.7.144.125,benign,27,10337,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,52.7.144.125,1,,,,,,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.7.152.58,benign,29,11836,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,52.7.152.58,2,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,52.7.152.58,benign,112,43686,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.7.152.58,2,,,,,,,,,
../pcaps/Android9.0/com.luckyday.app.apk.pcap,52.7.224.118,benign,46,15263,,,../pcaps/Android9.0/com.luckyday.app.apk.pcap,52.7.224.118,1,,,,,,,,,
../pcaps/Android9.0/com.playrix.township.apk.pcap,52.7.38.86,benign,171,32426,,,../pcaps/Android9.0/com.playrix.township.apk.pcap,52.7.38.86,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.7.6.3,benign,34,15766,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.7.6.3,2,,,,,,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.7.6.3,benign,53,23709,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,52.7.6.3,2,,,,,,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,52.71.143.9,benign,134,64291,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,52.71.143.9,1,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.71.9.24,benign,19,3029,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,52.71.9.24,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.72.121.218,benign,372,215227,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,52.72.121.218,1,,,,,,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,52.72.141.108,benign,33,12930,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,52.72.141.108,5,,,,,,,,,
